sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
708,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,351年,前燕灭冉魏之战,https://zh.wikipedia.org/wiki/%E5%89%8D%E7%87%95%E7%81%AD%E5%86%89%E9%AD%8F%E4%B9%8B%E6%88%98,,未分级,351年： 前燕灭冉魏之战
709,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,354年,晋攻前秦之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E6%94%BB%E5%89%8D%E7%A7%A6%E4%B9%8B%E6%88%98,,未分级,354年： 晋攻前秦之战
710,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,354年,鲁口之战,https://zh.wikipedia.org/wiki/%E9%B2%81%E5%8F%A3%E4%B9%8B%E6%88%98,,未分级,354年： 鲁口之战
711,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,355年,广固之战,https://zh.wikipedia.org/wiki/%E5%B9%BF%E5%9B%BA%E4%B9%8B%E6%88%98,,未分级,355年： 广固之战
712,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,361年,野王之战,https://zh.wikipedia.org/wiki/%E9%87%8E%E7%8E%8B%E4%B9%8B%E6%88%98,,未分级,361年： 野王之战
713,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,369年,晋攻前燕之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E6%94%BB%E5%89%8D%E7%87%95%E4%B9%8B%E6%88%98,,未分级,369年： 晋攻前燕之战
714,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,369年,前秦灭前燕之战,https://zh.wikipedia.org/wiki/%E5%89%8D%E7%A7%A6%E6%BB%85%E5%89%8D%E7%87%95%E4%B9%8B%E6%88%B0,,未分级,369年： 前秦灭前燕之战
715,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,376年,前秦灭代国之战,https://zh.wikipedia.org/wiki/%E5%89%8D%E7%A7%A6%E6%BB%85%E4%BB%A3%E5%9C%8B%E4%B9%8B%E6%88%B0,,未分级,376年： 前秦灭代国之战
716,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,383年,吕光攻龟兹之战,https://zh.wikipedia.org/wiki/%E5%90%95%E5%85%89%E6%94%BB%E9%BE%9F%E5%85%B9%E4%B9%8B%E6%88%98,,未分级,383年： 吕光攻龟兹之战
717,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,383年,淝水之战,https://zh.wikipedia.org/wiki/%E6%B7%9D%E6%B0%B4%E4%B9%8B%E6%88%98,,未分级,383年： 淝水之战
718,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,386年,北魏统一北方的战争,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%AD%8F%E7%BB%9F%E4%B8%80%E5%8C%97%E6%96%B9%E7%9A%84%E6%88%98%E4%BA%89,439年,未分级,386年－439年： 北魏统一北方的战争
719,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,387年,凉州之战,https://zh.wikipedia.org/wiki/%E5%87%89%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,387年： 凉州之战
720,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,389年,大界之战,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%95%8C%E4%B9%8B%E6%88%98,,未分级,389年： 大界之战
721,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,390年,杏城镇之战,https://zh.wikipedia.org/wiki/%E6%9D%8F%E5%9F%8E%E9%95%87%E4%B9%8B%E6%88%98,,未分级,390年： 杏城镇之战
722,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,390年,北魏灭刘卫辰之战,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%AD%8F%E7%81%AD%E5%88%98%E5%8D%AB%E8%BE%B0%E4%B9%8B%E6%88%98,,未分级,390年： 北魏灭刘卫辰之战
723,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,392年,吕光攻西秦之战,https://zh.wikipedia.org/wiki/%E5%90%95%E5%85%89%E6%94%BB%E8%A5%BF%E7%A7%A6%E4%B9%8B%E6%88%98,,未分级,392年： 吕光攻西秦之战
724,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,393年,后燕灭西燕之战,https://zh.wikipedia.org/wiki/%E5%90%8E%E7%87%95%E7%81%AD%E8%A5%BF%E7%87%95%E4%B9%8B%E6%88%98,,未分级,393年： 后燕灭西燕之战
725,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,395年,参合陂之战,https://zh.wikipedia.org/wiki/%E5%8F%83%E5%90%88%E9%99%82%E4%B9%8B%E6%88%B0,,未分级,395年： 参合陂之战
726,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,396年,北魏攻后燕之战,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%AD%8F%E6%94%BB%E5%90%8E%E7%87%95%E4%B9%8B%E6%88%98,,未分级,396年： 北魏攻后燕之战
727,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,399年,孙恩起义,https://zh.wikipedia.org/wiki/%E5%AD%99%E6%81%A9%E8%B5%B7%E4%B9%89,402年,未分级,399年－402年： 孙恩起义
728,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,402年,卢循起义,https://zh.wikipedia.org/wiki/%E5%8D%A2%E5%BE%AA%E8%B5%B7%E4%B9%89,411年,未分级,402年－411年： 卢循起义
729,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,404年,覆舟山之战,https://zh.wikipedia.org/wiki/%E8%A6%86%E8%88%9F%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,404年： 覆舟山之战
730,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,404年,刘裕击桓玄之战,https://zh.wikipedia.org/wiki/%E5%88%98%E8%A3%95%E5%87%BB%E6%A1%93%E7%8E%84%E4%B9%8B%E6%88%98,,未分级,404年： 刘裕击桓玄之战
731,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,409年,刘裕灭南燕之战,https://zh.wikipedia.org/wiki/%E5%88%98%E8%A3%95%E7%81%AD%E5%8D%97%E7%87%95%E4%B9%8B%E6%88%98,,未分级,409年： 刘裕灭南燕之战
732,jin_sixteen_kingdoms,8,晋朝（265－420）与五胡十六国（304－439）,416年,刘裕灭后秦之战,https://zh.wikipedia.org/wiki/%E5%88%98%E8%A3%95%E7%81%AD%E5%90%8E%E7%A7%A6%E4%B9%8B%E6%88%98,,未分级,416年： 刘裕灭后秦之战
