sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
39,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻巴方之战,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%9B%BD,,未分级,前13世纪－ 商武丁攻巴方之战
40,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻下危之战,https://zh.wikipedia.org/wiki/%E4%B8%8B%E5%8D%B1,,未分级,前13世纪－ 商武丁攻下危之战
41,shang,2,商朝（前1600年－前1046年）,前13世纪,武丁攻宙方之战,https://zh.wikipedia.org/wiki/%E5%AE%99%E6%96%B9,,未分级,前13世纪－ 武丁攻宙方之战
42,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻缶之战,https://zh.wikipedia.org/wiki/%E7%BC%B6%E6%96%B9,,未分级,前13世纪－ 商武丁攻缶之战
43,shang,2,商朝（前1600年－前1046年）,前13世纪,子方攻基攻缶之战,https://zh.wikipedia.org/wiki/%E5%9F%BA%E6%96%B9,,未分级,前13世纪－ 子方攻基攻缶之战
44,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻亘方之战,https://zh.wikipedia.org/wiki/%E4%BA%99%E6%96%B9,,未分级,前13世纪－ 商武丁攻亘方之战
45,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻荆楚之战,https://zh.wikipedia.org/wiki/%E8%8D%8A%E8%9B%AE,,未分级,前13世纪－ 商武丁攻荆楚之战
46,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻归、佣之战,https://zh.wikipedia.org/wiki/%E5%BA%B8%E5%9B%BD,,未分级,前13世纪－ 商武丁攻归、佣之战
47,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻虎方之战,https://zh.wikipedia.org/wiki/%E8%99%8E%E6%96%B9,,未分级,前13世纪－ 商武丁攻虎方之战
48,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻土之战,https://zh.wikipedia.org/wiki/%E5%9C%9F%E6%96%B9,,未分级,前13世纪－ 商武丁攻土之战
49,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻方之战,https://zh.wikipedia.org/wiki/%E6%AD%A6%E4%B8%81%E4%B8%AD%E5%85%B4,,未分级,前13世纪－ 商武丁攻方之战
50,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻洋方之战,https://zh.wikipedia.org/wiki/%E7%B5%B4%E6%96%B9,,未分级,前13世纪－ 商武丁攻洋方之战
51,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻羌方之战,https://zh.wikipedia.org/wiki/%E7%BE%8C%E6%96%B9,,未分级,前13世纪－ 商武丁攻羌方之战
52,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻北羌之战,https://zh.wikipedia.org/wiki/%E5%8C%97%E7%BE%8C,,未分级,前13世纪－ 商武丁攻北羌之战
53,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻龙方之战,https://zh.wikipedia.org/wiki/%E9%BE%8D%E6%96%B9_(%E6%96%B9%E5%9C%8B),,未分级,前13世纪－ 商武丁攻龙方之战
54,shang,2,商朝（前1600年－前1046年）,前13世纪,商震攻鬼方之战,https://zh.wikipedia.org/wiki/%E9%AC%BC%E6%96%B9,,未分级,前13世纪－ 商震攻鬼方之战
55,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻人方之战,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%96%B9,,未分级,前13世纪－ 商武丁攻人方之战
56,shang,2,商朝（前1600年－前1046年）,前12世纪,廪辛、康丁攻危方之战,https://zh.wikipedia.org/wiki/%E5%8D%B1%E6%96%B9,,未分级,前12世纪－ 廪辛、康丁攻危方之战
57,shang,2,商朝（前1600年－前1046年）,前12世纪,廪辛、康丁抗击羌方之战,https://zh.wikipedia.org/wiki/%E7%BE%8C%E6%96%B9,,未分级,前12世纪－ 廪辛、康丁抗击羌方之战
58,shang,2,商朝（前1600年－前1046年）,前12世纪,召方之战,https://zh.wikipedia.org/wiki/%E5%8F%AC%E6%96%B9,商武乙攻,未分级,前12世纪－商武乙攻 召方之战
59,shang,2,商朝（前1600年－前1046年）,前12世纪,商武乙攻人方之战,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%96%B9,,未分级,前12世纪－ 商武乙攻人方之战
60,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻西落鬼戎之战,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%90%BD%E9%AC%BC%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻西落鬼戎之战 （存疑、并无甲骨、金文记载）
61,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历灭程之战,https://zh.wikipedia.org/wiki/%E7%A8%8B%E5%9B%BD,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历灭程之战 （存疑、并无甲骨、金文记载）
62,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻燕京戎之战,https://zh.wikipedia.org/wiki/%E7%87%95%E4%BA%AC%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻燕京戎之战 （存疑、并无甲骨、金文记载）
63,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻余无戎之战,https://zh.wikipedia.org/wiki/%E4%BD%99%E6%97%A0%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻余无戎之战 （存疑、并无甲骨、金文记载）
64,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻始呼戎之战,https://zh.wikipedia.org/wiki/%E5%A7%8B%E5%91%BC%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻始呼戎之战 （存疑、并无甲骨、金文记载）
65,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻翳徒戎之战,https://zh.wikipedia.org/wiki/%E7%BF%B3%E5%BE%92%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻翳徒戎之战 （存疑、并无甲骨、金文记载）
66,shang,2,商朝（前1600年－前1046年）,前12世纪,周文王攻商之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E4%B9%99,（据甲骨文文王和帝辛一度修好一起狩猎，何来攻商？）,未分级,前12世纪－ 周文王攻商之战 （据甲骨文文王和帝辛一度修好一起狩猎，何来攻商？）
67,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝乙攻人方之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E4%B9%99,,未分级,前11世纪－ 商帝乙攻人方之战
68,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝乙帝辛攻盂方之战,https://zh.wikipedia.org/wiki/%E7%9B%82%E6%96%B9,,未分级,前11世纪－ 商帝乙帝辛攻盂方之战
69,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝辛攻东夷之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E8%BE%9B%E4%BC%90%E4%B8%9C%E5%A4%B7,,未分级,前11世纪－ 商帝辛攻东夷之战
