sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
27,shang,2,商朝（前1600年－前1046年）,前16世纪,商灭夏的战争,https://zh.wikipedia.org/wiki/%E9%B8%A3%E6%9D%A1%E4%B9%8B%E6%88%98,约前1600年－ 鸣条之战,未分级,前16世纪－ 商灭夏的战争 约前1600年－ 鸣条之战
28,shang,2,商朝（前1600年－前1046年）,约前1600年,鸣条之战,https://zh.wikipedia.org/wiki/%E9%B8%A3%E6%9D%A1%E4%B9%8B%E6%88%98,,未分级,约前1600年－ 鸣条之战
29,shang,2,商朝（前1600年－前1046年）,前16世纪,商汤灭葛之战,https://zh.wikipedia.org/wiki/%E9%B8%A3%E6%9D%A1%E4%B9%8B%E6%88%98,,未分级,前16世纪－ 商汤灭葛之战
30,shang,2,商朝（前1600年－前1046年）,前16世纪,商汤灭韦顾之战,https://zh.wikipedia.org/wiki/%E9%B8%A3%E6%9D%A1%E4%B9%8B%E6%88%98,,未分级,前16世纪－ 商汤灭韦顾之战
31,shang,2,商朝（前1600年－前1046年）,前16世纪,商汤灭昆吾之战,https://zh.wikipedia.org/wiki/%E9%B8%A3%E6%9D%A1%E4%B9%8B%E6%88%98,,未分级,前16世纪－ 商汤灭昆吾之战
32,shang,2,商朝（前1600年－前1046年）,前16世纪,商中丁攻蓝夷之战,https://zh.wikipedia.org/wiki/%E8%93%9D%E5%A4%B7,,未分级,前16世纪－ 商中丁攻蓝夷之战
33,shang,2,商朝（前1600年－前1046年）,前14世纪,商河亶甲攻蓝夷班方之战,https://zh.wikipedia.org/wiki/%E7%8F%AD%E6%96%B9,,未分级,前14世纪－ 商河亶甲攻蓝夷班方之战
34,shang,2,商朝（前1600年－前1046年）,前14世纪后期,商阳甲西征之战,https://zh.wikipedia.org/wiki/%E9%98%B3%E7%94%B2,,未分级,前14世纪后期－ 商阳甲西征之战
35,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻周边各国的战争,https://zh.wikipedia.org/wiki/%E6%AD%A6%E4%B8%81,前13世纪－ 商武丁攻甫之战 前13世纪－ 商武丁攻沚之战 前13世纪－ 商武丁攻周之战 前13世纪－ 商武丁攻巴方之战 前13世纪－ 商武丁攻下危之战 前13世纪－ 武丁攻宙方之战 前13世纪－ 商武丁攻缶之战 前13世纪－ 子方攻基攻缶之战 前13世纪－ 商武丁攻亘方之战 前13世纪－ 商武丁攻荆楚之战 前13世纪－ 商武丁攻归、佣之战 前13世纪－ 商武丁攻虎方之战 前13世纪－ 商武丁攻土之战 前13世纪－ 商武丁攻方之战 前13世纪－ 商武丁攻洋方之战 前13世纪－ 商武丁攻羌方之战 前13世纪－ 商武丁攻北羌之战 前13世纪－ 商武丁攻龙方之战 前13世纪－ 商震攻鬼方之战 前13世纪－ 商武丁攻人方之战,未分级,前13世纪－ 商武丁攻周边各国的战争 前13世纪－ 商武丁攻甫之战 前13世纪－ 商武丁攻沚之战 前13世纪－ 商武丁攻周之战 前13世纪－ 商武丁攻巴方之战 前13世纪－ 商武丁攻下危之战 前13世纪－ 武丁攻宙方之战 前13世纪－ 商武丁攻缶之战 前13世纪－ 子方攻基攻缶之战 前13世纪－ 商武丁攻亘方之战 前13世纪－ 商武丁攻荆楚之战 前13世纪－ 商武丁攻归、佣之战 前13世纪－ 商武丁攻虎方之战 前13世纪－ 商武丁攻土之战 前13世纪－ 商武丁攻方之战 前13世纪－ 商武丁攻洋方之战 前13世纪－ 商武丁攻羌方之战 前13世纪－ 商武丁攻北羌之战 前13世纪－ 商武丁攻龙方之战 前13世纪－ 商震攻鬼方之战 前13世纪－ 商武丁攻人方之战
36,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻甫之战,https://zh.wikipedia.org/wiki/%E5%90%95%E5%9B%BD,,未分级,前13世纪－ 商武丁攻甫之战
37,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻沚之战,https://zh.wikipedia.org/wiki/%E6%B2%9A%E5%9B%BD,,未分级,前13世纪－ 商武丁攻沚之战
38,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻周之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D,,未分级,前13世纪－ 商武丁攻周之战
39,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻巴方之战,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%9B%BD,,未分级,前13世纪－ 商武丁攻巴方之战
40,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻下危之战,https://zh.wikipedia.org/wiki/%E4%B8%8B%E5%8D%B1,,未分级,前13世纪－ 商武丁攻下危之战
41,shang,2,商朝（前1600年－前1046年）,前13世纪,武丁攻宙方之战,https://zh.wikipedia.org/wiki/%E5%AE%99%E6%96%B9,,未分级,前13世纪－ 武丁攻宙方之战
42,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻缶之战,https://zh.wikipedia.org/wiki/%E7%BC%B6%E6%96%B9,,未分级,前13世纪－ 商武丁攻缶之战
43,shang,2,商朝（前1600年－前1046年）,前13世纪,子方攻基攻缶之战,https://zh.wikipedia.org/wiki/%E5%9F%BA%E6%96%B9,,未分级,前13世纪－ 子方攻基攻缶之战
44,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻亘方之战,https://zh.wikipedia.org/wiki/%E4%BA%99%E6%96%B9,,未分级,前13世纪－ 商武丁攻亘方之战
45,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻荆楚之战,https://zh.wikipedia.org/wiki/%E8%8D%8A%E8%9B%AE,,未分级,前13世纪－ 商武丁攻荆楚之战
46,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻归、佣之战,https://zh.wikipedia.org/wiki/%E5%BA%B8%E5%9B%BD,,未分级,前13世纪－ 商武丁攻归、佣之战
47,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻虎方之战,https://zh.wikipedia.org/wiki/%E8%99%8E%E6%96%B9,,未分级,前13世纪－ 商武丁攻虎方之战
48,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻土之战,https://zh.wikipedia.org/wiki/%E5%9C%9F%E6%96%B9,,未分级,前13世纪－ 商武丁攻土之战
49,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻方之战,https://zh.wikipedia.org/wiki/%E6%AD%A6%E4%B8%81%E4%B8%AD%E5%85%B4,,未分级,前13世纪－ 商武丁攻方之战
50,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻洋方之战,https://zh.wikipedia.org/wiki/%E7%B5%B4%E6%96%B9,,未分级,前13世纪－ 商武丁攻洋方之战
51,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻羌方之战,https://zh.wikipedia.org/wiki/%E7%BE%8C%E6%96%B9,,未分级,前13世纪－ 商武丁攻羌方之战
52,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻北羌之战,https://zh.wikipedia.org/wiki/%E5%8C%97%E7%BE%8C,,未分级,前13世纪－ 商武丁攻北羌之战
53,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻龙方之战,https://zh.wikipedia.org/wiki/%E9%BE%8D%E6%96%B9_(%E6%96%B9%E5%9C%8B),,未分级,前13世纪－ 商武丁攻龙方之战
54,shang,2,商朝（前1600年－前1046年）,前13世纪,商震攻鬼方之战,https://zh.wikipedia.org/wiki/%E9%AC%BC%E6%96%B9,,未分级,前13世纪－ 商震攻鬼方之战
55,shang,2,商朝（前1600年－前1046年）,前13世纪,商武丁攻人方之战,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%96%B9,,未分级,前13世纪－ 商武丁攻人方之战
56,shang,2,商朝（前1600年－前1046年）,前12世纪,廪辛、康丁攻危方之战,https://zh.wikipedia.org/wiki/%E5%8D%B1%E6%96%B9,,未分级,前12世纪－ 廪辛、康丁攻危方之战
57,shang,2,商朝（前1600年－前1046年）,前12世纪,廪辛、康丁抗击羌方之战,https://zh.wikipedia.org/wiki/%E7%BE%8C%E6%96%B9,,未分级,前12世纪－ 廪辛、康丁抗击羌方之战
58,shang,2,商朝（前1600年－前1046年）,前12世纪,召方之战,https://zh.wikipedia.org/wiki/%E5%8F%AC%E6%96%B9,商武乙攻,未分级,前12世纪－商武乙攻 召方之战
59,shang,2,商朝（前1600年－前1046年）,前12世纪,商武乙攻人方之战,https://zh.wikipedia.org/wiki/%E4%BA%BA%E6%96%B9,,未分级,前12世纪－ 商武乙攻人方之战
60,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻西落鬼戎之战,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%90%BD%E9%AC%BC%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻西落鬼戎之战 （存疑、并无甲骨、金文记载）
61,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历灭程之战,https://zh.wikipedia.org/wiki/%E7%A8%8B%E5%9B%BD,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历灭程之战 （存疑、并无甲骨、金文记载）
62,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻燕京戎之战,https://zh.wikipedia.org/wiki/%E7%87%95%E4%BA%AC%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻燕京戎之战 （存疑、并无甲骨、金文记载）
63,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻余无戎之战,https://zh.wikipedia.org/wiki/%E4%BD%99%E6%97%A0%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻余无戎之战 （存疑、并无甲骨、金文记载）
64,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻始呼戎之战,https://zh.wikipedia.org/wiki/%E5%A7%8B%E5%91%BC%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻始呼戎之战 （存疑、并无甲骨、金文记载）
65,shang,2,商朝（前1600年－前1046年）,前12世纪,周季历攻翳徒戎之战,https://zh.wikipedia.org/wiki/%E7%BF%B3%E5%BE%92%E4%B9%8B%E6%88%8E,（存疑、并无甲骨、金文记载）,存疑,前12世纪－ 周季历攻翳徒戎之战 （存疑、并无甲骨、金文记载）
66,shang,2,商朝（前1600年－前1046年）,前12世纪,周文王攻商之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E4%B9%99,（据甲骨文文王和帝辛一度修好一起狩猎，何来攻商？）,未分级,前12世纪－ 周文王攻商之战 （据甲骨文文王和帝辛一度修好一起狩猎，何来攻商？）
67,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝乙攻人方之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E4%B9%99,,未分级,前11世纪－ 商帝乙攻人方之战
68,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝乙帝辛攻盂方之战,https://zh.wikipedia.org/wiki/%E7%9B%82%E6%96%B9,,未分级,前11世纪－ 商帝乙帝辛攻盂方之战
69,shang,2,商朝（前1600年－前1046年）,前11世纪,商帝辛攻东夷之战,https://zh.wikipedia.org/wiki/%E5%B8%9D%E8%BE%9B%E4%BC%90%E4%B8%9C%E5%A4%B7,,未分级,前11世纪－ 商帝辛攻东夷之战
70,western_zhou,3,西周（前1046年－前771年）,前12世纪,周灭商的战争,https://zh.wikipedia.org/wiki/%E5%91%A8%E7%81%AD%E5%95%86%E7%9A%84%E6%88%98%E4%BA%89,前11世纪初－  前11世纪－ 周文王攻犬戎之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王灭密须之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王攻耆之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王灭邗之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周灭崇之战 （存疑、并无甲骨、金文记载） 前11世纪－姬姓、姜姓联合灭商 牧野之战 （ 利簋 ）（可信）,存疑,前12世纪－前11世纪初－ 周灭商的战争 前11世纪－ 周文王攻犬戎之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王灭密须之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王攻耆之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周文王灭邗之战 （存疑、并无甲骨、金文记载） 前11世纪－ 周灭崇之战 （存疑、并无甲骨、金文记载） 前11世纪－姬姓、姜姓联合灭商 牧野之战 （ 利簋 ）（可信）
71,western_zhou,3,西周（前1046年－前771年）,前11世纪,周文王攻犬戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%96%87%E7%8E%8B%E6%94%BB%E7%8A%AC%E6%88%8E%E4%B9%8B%E6%88%98,（存疑、并无甲骨、金文记载）,存疑,前11世纪－ 周文王攻犬戎之战 （存疑、并无甲骨、金文记载）
72,western_zhou,3,西周（前1046年－前771年）,前11世纪,周文王灭密须之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%96%87%E7%8E%8B%E7%81%AD%E5%AF%86%E9%A1%BB%E4%B9%8B%E6%88%98,（存疑、并无甲骨、金文记载）,存疑,前11世纪－ 周文王灭密须之战 （存疑、并无甲骨、金文记载）
73,western_zhou,3,西周（前1046年－前771年）,前11世纪,周文王攻耆之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%96%87%E7%8E%8B%E6%94%BB%E8%80%86%E4%B9%8B%E6%88%98,（存疑、并无甲骨、金文记载）,存疑,前11世纪－ 周文王攻耆之战 （存疑、并无甲骨、金文记载）
74,western_zhou,3,西周（前1046年－前771年）,前11世纪,周文王灭邗之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%96%87%E7%8E%8B%E7%81%AD%E9%82%97%E4%B9%8B%E6%88%98,（存疑、并无甲骨、金文记载）,存疑,前11世纪－ 周文王灭邗之战 （存疑、并无甲骨、金文记载）
75,western_zhou,3,西周（前1046年－前771年）,前11世纪,周灭崇之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E7%81%AD%E5%B4%87%E4%B9%8B%E6%88%98,（存疑、并无甲骨、金文记载）,存疑,前11世纪－ 周灭崇之战 （存疑、并无甲骨、金文记载）
76,western_zhou,3,西周（前1046年－前771年）,前11世纪,牧野之战,https://zh.wikipedia.org/wiki/%E7%89%A7%E9%87%8E%E4%B9%8B%E6%88%98,姬姓、姜姓联合灭商  （ 利簋 ）（可信）,可信,前11世纪－姬姓、姜姓联合灭商 牧野之战 （ 利簋 ）（可信）
77,western_zhou,3,西周（前1046年－前771年）,前11世纪,三监之乱,https://zh.wikipedia.org/wiki/%E4%B8%89%E7%9B%A3%E4%B9%8B%E4%BA%82,,未分级,前11世纪－ 三监之乱
78,western_zhou,3,西周（前1046年－前771年）,前11世纪,周公东征,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%85%AC%E4%B8%9C%E5%BE%81,（ 周公东征方鼎 ）（可信）,可信,前11世纪－ 周公东征 （ 周公东征方鼎 ）（可信）
79,western_zhou,3,西周（前1046年－前771年）,前11世纪,周成王攻录国之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%88%90%E7%8E%8B%E6%94%BB%E9%8C%84%E5%9C%8B%E4%B9%8B%E6%88%B0,（大保簋）,未分级,前11世纪－ 周成王攻录国之战 （大保簋）
80,western_zhou,3,西周（前1046年－前771年）,前11世纪,周康王攻鬼方之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%BA%B7%E7%8E%8B%E6%94%BB%E9%AC%BC%E6%96%B9%E4%B9%8B%E6%88%98,（小盂鼎）,未分级,前11世纪－ 周康王攻鬼方之战 （小盂鼎）
81,western_zhou,3,西周（前1046年－前771年）,前10世纪,周昭王攻荆楚之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%98%AD%E7%8E%8B%E6%94%BB%E8%8D%86%E6%A5%9A%E4%B9%8B%E6%88%98,（ 墙盘 ）（可信，金文称楚国为反荆）,可信,前10世纪－ 周昭王攻荆楚之战 （ 墙盘 ）（可信，金文称楚国为反荆）
82,western_zhou,3,西周（前1046年－前771年）,前10世纪,周昭王攻东夷之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%98%AD%E7%8E%8B%E6%94%BB%E4%B8%9C%E5%A4%B7%E4%B9%8B%E6%88%98,,未分级,前10世纪－ 周昭王攻东夷之战
83,western_zhou,3,西周（前1046年－前771年）,前10世纪,周穆王攻犬戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E7%A9%86%E7%8E%8B%E6%94%BB%E7%8A%AC%E6%88%8E%E4%B9%8B%E6%88%98,,未分级,前10世纪－ 周穆王攻犬戎之战
84,western_zhou,3,西周（前1046年－前771年）,前10世纪,周穆王攻徐之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E7%A9%86%E7%8E%8B%E6%94%BB%E5%BE%90%E4%B9%8B%E6%88%98,,未分级,前10世纪－ 周穆王攻徐之战
85,western_zhou,3,西周（前1046年－前771年）,前10世纪,周穆王攻群舒之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E7%A9%86%E7%8E%8B%E6%94%BB%E7%BE%A4%E8%88%92%E4%B9%8B%E6%88%98,,未分级,前10世纪－ 周穆王攻群舒之战
86,western_zhou,3,西周（前1046年－前771年）,前10世纪,周共王灭密之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%85%B1%E7%8E%8B%E7%81%AD%E5%AF%86%E4%B9%8B%E6%88%98,,未分级,前10世纪－ 周共王灭密之战
87,western_zhou,3,西周（前1046年－前771年）,前9世纪,周懿王攻犬戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%87%BF%E7%8E%8B%E6%94%BB%E7%8A%AC%E6%88%8E%E4%B9%8B%E6%88%98,,未分级,前9世纪－ 周懿王攻犬戎之战
88,western_zhou,3,西周（前1046年－前771年）,前9世纪,周孝王攻西戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AD%9D%E7%8E%8B%E6%94%BB%E8%A5%BF%E6%88%8E%E4%B9%8B%E6%88%98,,未分级,前9世纪－ 周孝王攻西戎之战
89,western_zhou,3,西周（前1046年－前771年）,前9世纪,周夷王攻太原戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%A4%B7%E7%8E%8B%E6%94%BB%E5%A4%AA%E5%8E%9F%E6%88%8E%E4%B9%8B%E6%88%98,,未分级,前9世纪－ 周夷王攻太原戎之战
90,western_zhou,3,西周（前1046年－前771年）,前9世纪,武公攻????狁之战,https://zh.wikipedia.org/wiki/%E6%AD%A6%E5%85%AC%E6%94%BB%E7%8E%81%E7%8B%81%E4%B9%8B%E6%88%98,（多友鼎）,未分级,前9世纪－ 武公攻????狁之战 （多友鼎）
91,western_zhou,3,西周（前1046年－前771年）,前9世纪中,周厉王攻戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%8E%89%E7%8E%8B%E6%94%BB%E6%88%8E%E4%B9%8B%E6%88%98,,未分级,前9世纪中－ 周厉王攻戎之战
92,western_zhou,3,西周（前1046年－前771年）,前9世纪中,周厉王与鄂侯之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%8E%89%E7%8E%8B%E4%B8%8E%E9%84%82%E4%BE%AF%E4%B9%8B%E6%88%98,（禹鼎，规模极大，堪称举国决战，但是史书缺少记载）,未分级,前9世纪中－ 周厉王与鄂侯之战 （禹鼎，规模极大，堪称举国决战，但是史书缺少记载）
93,western_zhou,3,西周（前1046年－前771年）,前841年,国人暴动,https://zh.wikipedia.org/wiki/%E5%9B%BD%E4%BA%BA%E6%9A%B4%E5%8A%A8,,未分级,前841年－ 国人暴动
94,western_zhou,3,西周（前1046年－前771年）,前840年,周朝抵抗????狁荆蛮之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%9C%9D%E6%8A%B5%E6%8A%97%E7%8E%81%E7%8B%81%E8%8D%8A%E8%A0%BB%E4%B9%8B%E6%88%B0,,未分级,前840年－ 周朝抵抗????狁荆蛮之战
95,western_zhou,3,西周（前1046年－前771年）,前824年,秦攻戎之战,https://zh.wikipedia.org/wiki/%E7%A7%A6%E6%94%BB%E6%88%8E%E4%B9%8B%E6%88%98,前621年,未分级,前824年－前621年－ 秦攻戎之战
96,western_zhou,3,西周（前1046年－前771年）,前823年,周宣王对周边各族之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AE%A3%E7%8E%8B%E5%AF%B9%E5%91%A8%E8%BE%B9%E5%90%84%E6%97%8F%E4%B9%8B%E6%88%98,前789年,未分级,前823年－前789年－ 周宣王对周边各族之战
97,western_zhou,3,西周（前1046年－前771年）,前823年,周宣王攻????狁之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AE%A3%E7%8E%8B%E6%94%BB%E7%8E%81%E7%8B%81%E4%B9%8B%E6%88%98,（ 虢季子白盘 ）（金文较多、可信）,可信,前823年－ 周宣王攻????狁之战 （ 虢季子白盘 ）（金文较多、可信）
98,western_zhou,3,西周（前1046年－前771年）,前823年,周宣王攻楚荆之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AE%A3%E7%8E%8B%E6%94%BB%E6%A5%9A%E8%8D%86%E4%B9%8B%E6%88%98,,未分级,前823年－ 周宣王攻楚荆之战
99,western_zhou,3,西周（前1046年－前771年）,前822年,周宣王攻戎之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AE%A3%E7%8E%8B%E6%94%BB%E6%88%8E%E4%B9%8B%E6%88%B0,,未分级,前822年－ 周宣王攻戎之战
100,western_zhou,3,西周（前1046年－前771年）,前822年,周宣王东征之战,https://zh.wikipedia.org/wiki/%E5%91%A8%E5%AE%A3%E7%8E%8B%E6%9D%B1%E5%BE%81%E4%B9%8B%E6%88%B0,,未分级,前822年－ 周宣王东征之战
101,western_zhou,3,西周（前1046年－前771年）,前805年,晋穆侯攻戎之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E7%A9%86%E4%BE%AF%E6%94%BB%E6%88%8E%E4%B9%8B%E6%88%98,前790年,未分级,前805年－前790年－ 晋穆侯攻戎之战
