sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
1306,ming,17,明朝（1368－1644）,麓川之役 （1436年,麓川之役,https://zh.wikipedia.org/wiki/%E9%BA%93%E5%B7%9D%E4%B9%8B%E5%BD%B9,,未分级,麓川之役 （1436年－1448年）
1307,ming,17,明朝（1368－1644）,年代未详,土木之变,https://zh.wikipedia.org/wiki/%E5%9C%9F%E6%9C%A8%E4%B9%8B%E5%8F%98,（1449年）,未分级,土木之变 （1449年）
1308,ming,17,明朝（1368－1644）,年代未详,京师保卫战,https://zh.wikipedia.org/wiki/%E4%BA%AC%E5%B8%88%E4%BF%9D%E5%8D%AB%E6%88%98,（1449年）,未分级,京师保卫战 （1449年）
1309,ming,17,明朝（1368－1644）,曹石之变 （1470年,曹石之变,https://zh.wikipedia.org/wiki/%E6%9B%B9%E7%9F%B3%E4%B9%8B%E8%AE%8A,,未分级,曹石之变 （1470年－1471年）
1310,ming,17,明朝（1368－1644）,年代未详,红盐池之战,https://zh.wikipedia.org/wiki/%E7%BA%A2%E7%9B%90%E6%B1%A0%E4%B9%8B%E6%88%98,（1473年）,未分级,红盐池之战 （1473年）
1311,ming,17,明朝（1368－1644）,安化王之乱 （1510年,安化王之乱,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AF%98%E9%90%87,,未分级,安化王之乱 （1510年－1511年）
1312,ming,17,明朝（1368－1644）,刘六刘七起义 （1510年,刘六刘七起义,https://zh.wikipedia.org/wiki/%E5%8A%89%E5%85%AD%E5%8A%89%E4%B8%83%E8%B5%B7%E7%BE%A9,,未分级,刘六刘七起义 （1510年－1512年）
1313,ming,17,明朝（1368－1644）,年代未详,应州大捷,https://zh.wikipedia.org/wiki/%E5%BA%94%E5%B7%9E%E5%A4%A7%E6%8D%B7,（1518年）,未分级,应州大捷 （1518年）
1314,ming,17,明朝（1368－1644）,年代未详,宁王之乱,https://zh.wikipedia.org/wiki/%E5%AF%A7%E7%8E%8B%E4%B9%8B%E4%BA%82,（1519年）,未分级,宁王之乱 （1519年）
1315,ming,17,明朝（1368－1644）,年代未详,屯门海战,https://zh.wikipedia.org/wiki/%E5%B1%AF%E9%96%80%E6%B5%B7%E6%88%B0,（1519年）,未分级,屯门海战 （1519年）
1316,ming,17,明朝（1368－1644）,年代未详,西草湾之战,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%8D%89%E6%B9%BE%E4%B9%8B%E6%88%98,（1522年）,未分级,西草湾之战 （1522年）
1317,ming,17,明朝（1368－1644）,年代未详,宁波之乱,https://zh.wikipedia.org/wiki/%E5%AF%A7%E6%B3%A2%E4%B9%8B%E4%BA%82,（1523年）,未分级,宁波之乱 （1523年）
1318,ming,17,明朝（1368－1644）,年代未详,岑猛之乱,https://zh.wikipedia.org/wiki/%E5%B2%91%E7%8C%9B,（1526年）,未分级,岑猛之乱 （1526年）
1319,ming,17,明朝（1368－1644）,年代未详,西海之战,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%B5%B7%E4%B9%8B%E6%88%98,（1533年）,未分级,西海之战 （1533年）
1320,ming,17,明朝（1368－1644）,年代未详,黑河墩之战,https://zh.wikipedia.org/wiki/%E9%BB%91%E6%B2%B3%E5%A2%A9%E4%B9%8B%E6%88%98,（1536年）,未分级,黑河墩之战 （1536年）
1321,ming,17,明朝（1368－1644）,倭寇之乱 （1547年,倭寇之乱,https://zh.wikipedia.org/wiki/%E5%80%AD%E5%AF%87,,未分级,倭寇之乱 （1547年－1565年）
1322,ming,17,明朝（1368－1644）,年代未详,庚戌之变,https://zh.wikipedia.org/wiki/%E5%BA%9A%E6%88%8C%E4%B9%8B%E5%8F%98,（1550年）,未分级,庚戌之变 （1550年）
1323,ming,17,明朝（1368－1644）,年代未详,万全右卫之战,https://zh.wikipedia.org/wiki/%E4%B8%87%E5%85%A8%E5%8F%B3%E5%8D%AB%E4%B9%8B%E6%88%98,（1566年）,未分级,万全右卫之战 （1566年）
1324,ming,17,明朝（1368－1644）,明缅战争 （1581年,明缅战争,https://zh.wikipedia.org/wiki/%E6%98%8E%E7%BC%85%E6%88%98%E4%BA%89,,未分级,明缅战争 （1581年－1606年）
1325,ming,17,明朝（1368－1644）,年代未详,镇北关之战,https://zh.wikipedia.org/wiki/%E9%95%87%E5%8C%97%E5%85%B3%E4%B9%8B%E6%88%98,（1583年）,未分级,镇北关之战 （1583年）
1326,ming,17,明朝（1368－1644）,年代未详,兆佳城之战,https://zh.wikipedia.org/wiki/%E5%85%86%E4%BD%B3%E5%9F%8E%E4%B9%8B%E6%88%98,（1584年）,未分级,兆佳城之战 （1584年）
1327,ming,17,明朝（1368－1644）,年代未详,浑河之战,https://zh.wikipedia.org/wiki/%E6%B5%91%E6%B2%B3%E4%B9%8B%E6%88%98_(1585%E5%B9%B4),（1585年）,未分级,浑河之战 （1585年）
1328,ming,17,明朝（1368－1644）,播州之役 （1590年,播州之役,https://zh.wikipedia.org/wiki/%E6%92%AD%E5%B7%9E%E4%B9%8B%E5%BD%B9,,未分级,播州之役 （1590年－1600年）
1329,ming,17,明朝（1368－1644）,年代未详,宁夏之役,https://zh.wikipedia.org/wiki/%E5%AF%A7%E5%A4%8F%E4%B9%8B%E5%BD%B9,（1592年）,未分级,宁夏之役 （1592年）
1330,ming,17,明朝（1368－1644）,万历朝鲜战争 （1592年,万历朝鲜战争,https://zh.wikipedia.org/wiki/%E4%B8%87%E5%8E%86%E6%9C%9D%E9%B2%9C%E6%88%98%E4%BA%89,,未分级,万历朝鲜战争 （1592年－1598年） 平壤之围 （1593年） 露梁海战 （1598年）
1331,ming,17,明朝（1368－1644）,年代未详,平壤之围,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%A3%A4%E4%B9%8B%E5%9B%B4_(1593%E5%B9%B4),（1593年）,未分级,平壤之围 （1593年）
1332,ming,17,明朝（1368－1644）,年代未详,露梁海战,https://zh.wikipedia.org/wiki/%E9%9C%B2%E6%A2%81%E6%B5%B7%E6%88%98,（1598年）,未分级,露梁海战 （1598年）
1333,ming,17,明朝（1368－1644）,年代未详,古勒山之战,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%8B%92%E5%B1%B1%E4%B9%8B%E6%88%98,（1593年）,未分级,古勒山之战 （1593年）
1334,ming,17,明朝（1368－1644）,年代未详,叶赫城之战,https://zh.wikipedia.org/wiki/%E5%8F%B6%E8%B5%AB%E5%9F%8E%E4%B9%8B%E6%88%98,（1619年）,未分级,叶赫城之战 （1619年）
1335,ming,17,明朝（1368－1644）,奢安之乱 （1621年,奢安之乱,https://zh.wikipedia.org/wiki/%E5%A5%A2%E5%AE%89%E4%B9%8B%E4%BA%82,,未分级,奢安之乱 （1621年－1630年）
1336,ming,17,明朝（1368－1644）,年代未详,丁卯战争,https://zh.wikipedia.org/wiki/%E4%B8%81%E5%8D%AF%E6%88%B0%E7%88%AD,（1627年）,未分级,丁卯战争 （1627年）
1337,ming,17,明朝（1368－1644）,明末农民起义 （1628年,明末农民起义,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%9C%AB%E5%86%9C%E6%B0%91%E8%B5%B7%E4%B9%89,,未分级,明末农民起义 （1628年－1644年） 玛瑙山之战 （1640年） 南阳之战 （1641年－1642年） 开封之战 （1641年－1642年） 朱仙镇之战 （1642年） 北京之战 （1644年）
1338,ming,17,明朝（1368－1644）,年代未详,玛瑙山之战,https://zh.wikipedia.org/wiki/%E7%91%AA%E7%91%99%E5%B1%B1%E4%B9%8B%E6%88%B0,（1640年）,未分级,玛瑙山之战 （1640年）
1339,ming,17,明朝（1368－1644）,南阳之战 （1641年,南阳之战,https://zh.wikipedia.org/wiki/%E5%8D%97%E9%98%B3%E4%B9%8B%E6%88%98,,未分级,南阳之战 （1641年－1642年）
1340,ming,17,明朝（1368－1644）,开封之战 （1641年,开封之战,https://zh.wikipedia.org/wiki/%E5%BC%80%E5%B0%81%E4%B9%8B%E6%88%98,,未分级,开封之战 （1641年－1642年）
1341,ming,17,明朝（1368－1644）,年代未详,朱仙镇之战,https://zh.wikipedia.org/wiki/%E6%9C%B1%E4%BB%99%E9%8E%AE%E4%B9%8B%E6%88%B0,（1642年）,未分级,朱仙镇之战 （1642年）
1342,ming,17,明朝（1368－1644）,年代未详,北京之战,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E4%B9%8B%E6%88%98_(1644%E5%B9%B4),（1644年）,未分级,北京之战 （1644年）
1343,ming,17,明朝（1368－1644）,年代未详,崇祯明荷海战,https://zh.wikipedia.org/wiki/%E5%B4%87%E7%A6%8E%E6%98%8E%E8%8D%B7%E6%B5%B7%E6%88%B0,（1633年）,未分级,崇祯明荷海战 （1633年）
1344,ming,17,明朝（1368－1644）,丙子战争 （1636年,丙子战争,https://zh.wikipedia.org/wiki/%E4%B8%99%E5%AD%90%E6%88%B0%E7%88%AD,,未分级,丙子战争 （1636年－1637年）
