sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
1401,qing,19,清朝（1644－1911）,年代未详,第一次定海之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%AE%9A%E6%B5%B7%E4%B9%8B%E6%88%98,（1840年）,未分级,第一次定海之战 （1840年）
1402,qing,19,清朝（1644－1911）,年代未详,虎门之战,https://zh.wikipedia.org/wiki/%E8%99%8E%E9%97%A8%E4%B9%8B%E6%88%98,（ 虎门炮台 ）（1841年）,未分级,虎门之战 （ 虎门炮台 ）（1841年）
1403,qing,19,清朝（1644－1911）,年代未详,第一次广州之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%B9%BF%E5%B7%9E%E4%B9%8B%E6%88%98,（1841年）,未分级,第一次广州之战 （1841年）
1404,qing,19,清朝（1644－1911）,年代未详,第二次广州之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%B9%BF%E5%B7%9E%E4%B9%8B%E6%88%98,（ 四方炮台 ）（1841年）,未分级,第二次广州之战 （ 四方炮台 ）（1841年）
1405,qing,19,清朝（1644－1911）,年代未详,三元里抗英事件,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%85%83%E9%87%8C%E6%8A%97%E8%8B%B1%E4%BA%8B%E4%BB%B6,（1841年）,未分级,三元里抗英事件 （1841年）
1406,qing,19,清朝（1644－1911）,年代未详,第二次定海之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%AE%9A%E6%B5%B7%E4%B9%8B%E6%88%98,（1841年）,未分级,第二次定海之战 （1841年）
1407,qing,19,清朝（1644－1911）,年代未详,镇海之战,https://zh.wikipedia.org/wiki/%E9%95%87%E6%B5%B7%E4%B9%8B%E6%88%98_(1841%E5%B9%B4),（1841年）,未分级,镇海之战 （1841年）
1408,qing,19,清朝（1644－1911）,年代未详,浙东之战,https://zh.wikipedia.org/wiki/%E6%B5%99%E4%B8%9C%E4%B9%8B%E6%88%98,（1842年）,未分级,浙东之战 （1842年）
1409,qing,19,清朝（1644－1911）,年代未详,乍浦之战,https://zh.wikipedia.org/wiki/%E4%B9%8D%E6%B5%A6%E4%B9%8B%E6%88%98,（1842年）,未分级,乍浦之战 （1842年）
1410,qing,19,清朝（1644－1911）,年代未详,吴淞战役,https://zh.wikipedia.org/wiki/%E5%90%B4%E6%B7%9E%E6%88%98%E5%BD%B9,（ 吴淞炮台 ）（1842年）,未分级,吴淞战役 （ 吴淞炮台 ）（1842年）
1411,qing,19,清朝（1644－1911）,年代未详,镇江之战,https://zh.wikipedia.org/wiki/%E9%95%87%E6%B1%9F%E4%B9%8B%E6%88%98,（1842年）,未分级,镇江之战 （1842年）
1412,qing,19,清朝（1644－1911）,森巴战争 （1841年,森巴战争,https://zh.wikipedia.org/wiki/%E6%A3%AE%E5%B7%B4%E6%88%B0%E7%88%AD,,未分级,森巴战争 （1841年－1842年）
1413,qing,19,清朝（1644－1911）,年代未详,七和卓之乱,https://zh.wikipedia.org/wiki/%E4%B8%83%E5%92%8C%E5%8D%93%E4%B9%8B%E4%B9%B1,（1847年）,未分级,七和卓之乱 （1847年）
1414,qing,19,清朝（1644－1911）,太平天国起义 （1851年,太平天国起义,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%A4%A9%E5%9B%BD%E8%B5%B7%E4%B9%89,,未分级,太平天国起义 （1851年－1864年） 金田起义 （1851年） 江宁之战 （1853年） 太平天国北伐 （1853年－1855年） 太平天国西征 （1853年－1862年） 天京之围 （1853年－1856年） 太平军一破江南大营 （1856年） 天京事变 （1856年） 石达开远征 （1857年－1863年） 三河之战 （1858年） 太平军二破江南大营 （1860年） 安庆之战 （1860年－1861年） 浙江之战 （1862年－1864年） 天京陷落 （1864年）
1415,qing,19,清朝（1644－1911）,年代未详,金田起义,https://zh.wikipedia.org/wiki/%E9%87%91%E7%94%B0%E8%B5%B7%E4%B9%89,（1851年）,未分级,金田起义 （1851年）
1416,qing,19,清朝（1644－1911）,年代未详,江宁之战,https://zh.wikipedia.org/wiki/%E6%B1%9F%E5%AE%81%E4%B9%8B%E6%88%98,（1853年）,未分级,江宁之战 （1853年）
1417,qing,19,清朝（1644－1911）,太平天国北伐 （1853年,太平天国北伐,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%A4%A9%E5%9B%BD%E5%8C%97%E4%BC%90,,未分级,太平天国北伐 （1853年－1855年）
1418,qing,19,清朝（1644－1911）,太平天国西征 （1853年,太平天国西征,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%A4%A9%E5%9C%8B%E8%A5%BF%E5%BE%81,,未分级,太平天国西征 （1853年－1862年）
1419,qing,19,清朝（1644－1911）,天京之围 （1853年,天京之围,https://zh.wikipedia.org/wiki/%E5%A4%A9%E4%BA%AC%E4%B9%8B%E5%9B%B4,,未分级,天京之围 （1853年－1856年）
1420,qing,19,清朝（1644－1911）,年代未详,太平军一破江南大营,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E8%BB%8D%E4%B8%80%E7%A0%B4%E6%B1%9F%E5%8D%97%E5%A4%A7%E7%87%9F,（1856年）,未分级,太平军一破江南大营 （1856年）
1421,qing,19,清朝（1644－1911）,年代未详,天京事变,https://zh.wikipedia.org/wiki/%E5%A4%A9%E4%BA%AC%E4%BA%8B%E5%8F%98,（1856年）,未分级,天京事变 （1856年）
1422,qing,19,清朝（1644－1911）,石达开远征 （1857年,石达开远征,https://zh.wikipedia.org/wiki/%E7%9F%B3%E8%BE%BE%E5%BC%80,,未分级,石达开远征 （1857年－1863年）
1423,qing,19,清朝（1644－1911）,年代未详,三河之战,https://zh.wikipedia.org/wiki/%E4%B8%89%E6%B2%B3%E4%B9%8B%E6%88%98,（1858年）,未分级,三河之战 （1858年）
1424,qing,19,清朝（1644－1911）,年代未详,太平军二破江南大营,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E5%86%9B%E4%BA%8C%E7%A0%B4%E6%B1%9F%E5%8D%97%E5%A4%A7%E8%90%A5,（1860年）,未分级,太平军二破江南大营 （1860年）
1425,qing,19,清朝（1644－1911）,安庆之战 （1860年,安庆之战,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%BA%86%E4%B9%8B%E6%88%98,,未分级,安庆之战 （1860年－1861年）
1426,qing,19,清朝（1644－1911）,浙江之战 （1862年,浙江之战,https://zh.wikipedia.org/wiki/%E6%B5%99%E6%B1%9F%E4%B9%8B%E6%88%98,,未分级,浙江之战 （1862年－1864年）
1427,qing,19,清朝（1644－1911）,年代未详,天京陷落,https://zh.wikipedia.org/wiki/%E5%A4%A9%E4%BA%AC%E9%99%B7%E8%90%BD,（1864年）,未分级,天京陷落 （1864年）
1428,qing,19,清朝（1644－1911）,上海小刀会起义 （1853年,上海小刀会起义,https://zh.wikipedia.org/wiki/%E5%B0%8F%E5%88%80%E4%BC%9A,,未分级,上海小刀会起义 （1853年－1855年）
1429,qing,19,清朝（1644－1911）,捻军起义 （1853年,捻军起义,https://zh.wikipedia.org/wiki/%E6%8D%BB%E5%86%9B%E8%B5%B7%E4%B9%89,,未分级,捻军起义 （1853年－1868年） 高楼寨之战 （1865年）
1430,qing,19,清朝（1644－1911）,年代未详,高楼寨之战,https://zh.wikipedia.org/wiki/%E9%AB%98%E6%A5%BC%E5%AF%A8%E4%B9%8B%E6%88%98,（1865年）,未分级,高楼寨之战 （1865年）
1431,qing,19,清朝（1644－1911）,广东洪兵起义 （1854年,广东洪兵起义,https://zh.wikipedia.org/wiki/%E5%B9%BF%E4%B8%9C%E6%B4%AA%E5%85%B5%E8%B5%B7%E4%B9%89,,未分级,广东洪兵起义 （1854年－1864年）
1432,qing,19,清朝（1644－1911）,廓藏战争 （1855年,廓藏战争,https://zh.wikipedia.org/wiki/%E5%BB%93%E8%97%8F%E6%88%98%E4%BA%89,,未分级,廓藏战争 （1855年－1856年）
1433,qing,19,清朝（1644－1911）,云南回变 （1856年,云南回变,https://zh.wikipedia.org/wiki/%E4%BA%91%E5%8D%97%E5%9B%9E%E5%8F%98,,未分级,云南回变 （1856年－1873年）
1434,qing,19,清朝（1644－1911）,第二次鸦片战争 （1856年,第二次鸦片战争,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E9%B8%A6%E7%89%87%E6%88%98%E4%BA%89,,未分级,第二次鸦片战争 （1856年－1860年） 广州城战役 （1857年） 第一次大沽口之战 （1858年） 第二次大沽口之战 （1859年） 第三次大沽口之战 （1860年） 八里桥之战 （1860年）
1435,qing,19,清朝（1644－1911）,年代未详,广州城战役,https://zh.wikipedia.org/wiki/%E5%BB%A3%E5%B7%9E%E5%9F%8E%E6%88%B0%E5%BD%B9,（1857年）,未分级,广州城战役 （1857年）
1436,qing,19,清朝（1644－1911）,年代未详,第一次大沽口之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%80%E6%AC%A1%E5%A4%A7%E6%B2%BD%E5%8F%A3%E4%B9%8B%E6%88%B0,（1858年）,未分级,第一次大沽口之战 （1858年）
1437,qing,19,清朝（1644－1911）,年代未详,第二次大沽口之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%A4%A7%E6%B2%BD%E5%8F%A3%E4%B9%8B%E6%88%98,（1859年）,未分级,第二次大沽口之战 （1859年）
1438,qing,19,清朝（1644－1911）,年代未详,第三次大沽口之战,https://zh.wikipedia.org/wiki/%E7%AC%AC%E4%B8%89%E6%AC%A1%E5%A4%A7%E6%B2%BD%E5%8F%A3%E4%B9%8B%E6%88%B0,（1860年）,未分级,第三次大沽口之战 （1860年）
1439,qing,19,清朝（1644－1911）,年代未详,八里桥之战,https://zh.wikipedia.org/wiki/%E5%85%AB%E9%87%8C%E6%A9%8B%E4%B9%8B%E6%88%B0,（1860年）,未分级,八里桥之战 （1860年）
1440,qing,19,清朝（1644－1911）,李永和 、 蓝朝鼎 起义（1859年,李永和,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%B0%B8%E5%92%8C_(%E6%B8%85%E6%9C%9D),,未分级,李永和 、 蓝朝鼎 起义（1859年－1865年）
1441,qing,19,清朝（1644－1911）,同治新疆回乱 （1862年,同治新疆回乱,https://zh.wikipedia.org/wiki/%E5%90%8C%E6%B2%BB%E6%96%B0%E7%96%86%E5%9B%9E%E4%B9%B1,,未分级,同治新疆回乱 （1862年－1877年）
1442,qing,19,清朝（1644－1911）,同治陕甘回变 （1862年,同治陕甘回变,https://zh.wikipedia.org/wiki/%E5%90%8C%E6%B2%BB%E9%99%95%E7%94%98%E5%9B%9E%E5%8F%98,,未分级,同治陕甘回变 （1862年－1873年）
1443,qing,19,清朝（1644－1911）,戴潮春事件 （1862年,戴潮春事件,https://zh.wikipedia.org/wiki/%E6%88%B4%E6%BD%AE%E6%98%A5%E4%BA%8B%E4%BB%B6,,未分级,戴潮春事件 （1862年－1864年）
1444,qing,19,清朝（1644－1911）,年代未详,樟脑战争,https://zh.wikipedia.org/wiki/%E6%A8%9F%E8%85%A6%E6%88%B0%E7%88%AD,（1868年）,未分级,樟脑战争 （1868年）
1445,qing,19,清朝（1644－1911）,清军收复新疆之战 （1876年,清军收复新疆之战,https://zh.wikipedia.org/wiki/%E6%B8%85%E5%86%9B%E6%94%B6%E5%A4%8D%E6%96%B0%E7%96%86%E4%B9%8B%E6%88%98,,未分级,清军收复新疆之战 （1876年－1877年）
1446,qing,19,清朝（1644－1911）,中法战争 （1883年,中法战争,https://zh.wikipedia.org/wiki/%E4%B8%AD%E6%B3%95%E6%88%98%E4%BA%89,,未分级,中法战争 （1883年－1885年） 马江海战 （1884年） 西仔反 （1884年－1885年） 镇海之战 （1885年） 镇南关之役 （1885年）
1447,qing,19,清朝（1644－1911）,年代未详,马江海战,https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%B1%9F%E6%B5%B7%E6%88%98,（1884年）,未分级,马江海战 （1884年）
1448,qing,19,清朝（1644－1911）,西仔反 （1884年,西仔反,https://zh.wikipedia.org/wiki/%E8%A5%BF%E4%BB%94%E5%8F%8D,,未分级,西仔反 （1884年－1885年）
1449,qing,19,清朝（1644－1911）,年代未详,镇海之战,https://zh.wikipedia.org/wiki/%E9%95%87%E6%B5%B7%E4%B9%8B%E6%88%98_(1885%E5%B9%B4),（1885年）,未分级,镇海之战 （1885年）
1450,qing,19,清朝（1644－1911）,年代未详,镇南关之役,https://zh.wikipedia.org/wiki/%E9%95%87%E5%8D%97%E5%85%B3%E4%B9%8B%E5%BD%B9,（1885年）,未分级,镇南关之役 （1885年）
1451,qing,19,清朝（1644－1911）,年代未详,第一次英国侵藏战争,https://zh.wikipedia.org/wiki/%E8%8B%B1%E5%9B%BD%E4%BE%B5%E8%97%8F%E6%88%98%E4%BA%89,( 隆吐山战役 )（1888年）,未分级,第一次英国侵藏战争 ( 隆吐山战役 )（1888年）
1452,qing,19,清朝（1644－1911）,甲午战争 （1894年,甲午战争,https://zh.wikipedia.org/wiki/%E7%94%B2%E5%8D%88%E6%88%98%E4%BA%89,,未分级,甲午战争 （1894年－1895年） 丰岛海战 （1894年） 平壤之战 （1894年） 九连城之战 黄海海战 （1894年） 旅顺口之战 （ 万忠墓 ）（1894年－1895年） 威海卫之战 （1895年）
1453,qing,19,清朝（1644－1911）,年代未详,丰岛海战,https://zh.wikipedia.org/wiki/%E4%B8%B0%E5%B2%9B%E6%B5%B7%E6%88%98,（1894年）,未分级,丰岛海战 （1894年）
1454,qing,19,清朝（1644－1911）,年代未详,平壤之战,https://zh.wikipedia.org/wiki/%E5%B9%B3%E5%A3%A4%E4%B9%8B%E6%88%B0,（1894年）,未分级,平壤之战 （1894年）
1455,qing,19,清朝（1644－1911）,年代未详,九连城之战,https://zh.wikipedia.org/wiki/%E4%B9%9D%E9%80%A3%E5%9F%8E%E4%B9%8B%E6%88%B0,,未分级,九连城之战
1456,qing,19,清朝（1644－1911）,年代未详,黄海海战,https://zh.wikipedia.org/wiki/%E9%BB%84%E6%B5%B7%E6%B5%B7%E6%88%98_(1894%E5%B9%B4),（1894年）,未分级,黄海海战 （1894年）
1457,qing,19,清朝（1644－1911）,旅顺口之战 （ 万忠墓 ）（1894年,旅顺口之战,https://zh.wikipedia.org/wiki/%E6%97%85%E9%A1%BA%E5%8F%A3%E4%B9%8B%E6%88%98,,未分级,旅顺口之战 （ 万忠墓 ）（1894年－1895年）
1458,qing,19,清朝（1644－1911）,年代未详,威海卫之战,https://zh.wikipedia.org/wiki/%E5%A8%81%E6%B5%B7%E8%A1%9B%E4%B9%8B%E6%88%B0,（1895年）,未分级,威海卫之战 （1895年）
1459,qing,19,清朝（1644－1911）,年代未详,乙未战争,https://zh.wikipedia.org/wiki/%E4%B9%99%E6%9C%AA%E6%88%98%E4%BA%89,（1895年）,未分级,乙未战争 （1895年）
1460,qing,19,清朝（1644－1911）,1895年回乱 （1895年,1895年回乱,https://zh.wikipedia.org/wiki/1895%E5%B9%B4%E5%9B%9E%E4%B9%B1,,未分级,1895年回乱 （1895年－1896年）
1461,qing,19,清朝（1644－1911）,义和团运动 （ 义和团纪庄子战场 ）（1898年,义和团运动,https://zh.wikipedia.org/wiki/%E4%B9%89%E5%92%8C%E5%9B%A2%E8%BF%90%E5%8A%A8,,未分级,义和团运动 （ 义和团纪庄子战场 ）（1898年－1901年） 廊坊阻击战 （1900年） 八国联军侵华战争 （1900年－1901年）
1462,qing,19,清朝（1644－1911）,年代未详,廊坊阻击战,https://zh.wikipedia.org/wiki/%E5%BB%8A%E5%9D%8A%E9%98%BB%E5%87%BB%E6%88%98,（1900年）,未分级,廊坊阻击战 （1900年）
1463,qing,19,清朝（1644－1911）,八国联军侵华战争 （1900年,八国联军侵华战争,https://zh.wikipedia.org/wiki/%E5%85%AB%E5%9B%BD%E8%81%94%E5%86%9B%E4%BE%B5%E5%8D%8E%E6%88%98%E4%BA%89,,未分级,八国联军侵华战争 （1900年－1901年）
1464,qing,19,清朝（1644－1911）,第二次英国侵藏战争 （1903年,第二次英国侵藏战争,https://zh.wikipedia.org/wiki/%E8%8B%B1%E5%9B%BD%E4%BE%B5%E8%97%8F%E6%88%98%E4%BA%89,,未分级,第二次英国侵藏战争 （1903年－1904年）
1465,qing,19,清朝（1644－1911）,1905年藏族骚乱 （1905年,1905年藏族骚乱,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%A1%98%E4%BA%8B%E5%8F%98,,未分级,1905年藏族骚乱 （1905年－1906年）
1466,qing,19,清朝（1644－1911）,日俄战争 （1904年,日俄战争,https://zh.wikipedia.org/wiki/%E6%97%A5%E4%BF%84%E6%88%98%E4%BA%89,,未分级,日俄战争 （1904年－1905年） 旅顺会战 （ 203高地 ）（1904年－1905年） 奉天会战 （1905年）
1467,qing,19,清朝（1644－1911）,旅顺会战 （ 203高地 ）（1904年,旅顺会战,https://zh.wikipedia.org/wiki/%E6%97%85%E9%A0%86%E6%9C%83%E6%88%B0,,未分级,旅顺会战 （ 203高地 ）（1904年－1905年）
1468,qing,19,清朝（1644－1911）,年代未详,奉天会战,https://zh.wikipedia.org/wiki/%E5%A5%89%E5%A4%A9%E4%BC%9A%E6%88%98,（1905年）,未分级,奉天会战 （1905年）
1469,qing,19,清朝（1644－1911）,年代未详,同盟会,https://zh.wikipedia.org/wiki/%E5%90%8C%E7%9B%9F%E4%BC%9A,早期起义 乙未广州起义 （1895年） 萍浏醴起义 （1906年） 黄冈起义 （1907年） 七女湖起义 （1907年） 安庆起义 （1907年） 镇南关起义 （1907年） 钦廉上思起义 （1908年） 河口起义 （1908年） 马炮营起义 （1908年） 广州新军起义 （1910年） 广州起义 （1910年） 黄花岗起义 （1911年）,未分级,同盟会 早期起义 乙未广州起义 （1895年） 萍浏醴起义 （1906年） 黄冈起义 （1907年） 七女湖起义 （1907年） 安庆起义 （1907年） 镇南关起义 （1907年） 钦廉上思起义 （1908年） 河口起义 （1908年） 马炮营起义 （1908年） 广州新军起义 （1910年） 广州起义 （1910年） 黄花岗起义 （1911年）
1470,qing,19,清朝（1644－1911）,年代未详,乙未广州起义,https://zh.wikipedia.org/wiki/%E4%B9%99%E6%9C%AA%E5%B9%BF%E5%B7%9E%E8%B5%B7%E4%B9%89,（1895年）,未分级,乙未广州起义 （1895年）
